,date,Longitude,Latitude,State,tweet_clean,sentiment,sentiment_category,y_predict
1281,2022-11-13,-122.738032,45.9117205,WA,billi larg think commun good form govern they vote primarili social issu good polici they liter vote against free enterpris system abort illeg immigr tran right cancel cultur,0.7964,positive,positive
1282,2022-11-13,-82.985772,39.9946835,OH,peopl like dewin other reason duri yeah oppon basic made campaign about abort least ryan there say vote codifi vanc wasn about say life easili,0.5719,positive,positive
1283,2022-11-13,-86.1429225,39.7795625,IN,univers notr dame reject life event host abort event instead,-0.4019,negative,negative
1284,2022-11-13,-111.7375655,33.4057545,AZ,fascist support abort social medicin euthanasia censorship among other evil today democrat parti,-0.743,negative,negative
1285,2022-11-13,-82.985772,39.9946835,OH,just shortcut lazi think liber must abort everyon angri about that doesn explain republican do extrem well some state like ohio florida where legisl pass limit abort especi ohio,0.5574,positive,positive
1286,2022-11-13,-78.0998105,38.9236355,VA,what mean week law week law mean abort broadli legal week law mean abort mostli illeg,0.128,positive,positive
1287,2022-11-13,-92.4367735,38.3045585,MS,,0.0,neutral,neutral
1288,2022-11-13,-92.4367735,38.3045585,MS,texa attorney told pregnant wife water gave cloudi becaus dirti pipe court doc later indict slip abort drug drink,0.0,neutral,neutral
1289,2022-11-13,-119.034349,34.2253275,CA,blue maga there say thi midterm elect alway about judg scotu judg other judg thought about abort give more senat hundr email about rush dem could actual stuff,0.0,neutral,neutral
1290,2022-11-13,-73.9685415,40.780709,NY,what about addit abort right thi gener seem also more sensit climat chang problemat what about some voter get tire some extrem,0.0,neutral,neutral
1291,2022-11-13,-117.874032,33.617638,CA,alec birth control fail rape happen incest happen young girl manipul ectop pregnanc occur termin fetal abnorm happen miscarriag leav bodi sometim woman live threaten,-0.8957,negative,negative
1292,2022-11-13,-82.9974245,40.2023965,OH,ryan bare overform biden ohio disagre that shot vanc immens unpopular here ohio democrat hous seat they weren expect run abort preserv democraci ryan talk about much agre with trump,0.0,neutral,neutral
1293,2022-11-13,-83.1738665,32.6782075,GA,abort most agre that abort wrong just like fornic women have right choos wrong thing have their right choos,-0.5719,negative,negative
1294,2022-11-13,-66.058368,18.3841655,PR,there current sever anti choic piec legisl puerto rican legislatur solidar with puerto rican fight abort access more island rock thi today abortionishealthcar,-0.5994,negative,negative
1295,2022-11-13,-119.2289915,34.2896895,CA,take look what attorney gener said about after elect kentucki after abort ballot measur pass good look,0.4404,positive,positive
1296,2022-11-13,-88.1425115,41.519556,IL,even give free will believ abort that there believ women have control their bodi govern,0.5106,positive,positive
1297,2022-11-13,-122.5243325,45.6831065,WA,actual more life have never like idea abort still know that there case where such practic need suspect there mani like well thu rush defend procedur made mistak make thi issu,-0.5139,negative,positive
1298,2022-11-13,-115.223125,36.232915,NV,thank contrast energi polici foreign polici abort right just name although poll show voter almost equal divid between contrast between them person polit couldn greater,0.6124,positive,positive
1299,2022-11-13,-121.9145285,37.715531,CA,side ban abort empow rapist racist platform beyond punish vengeanc hatr,-0.9509,negative,negative
1300,2022-11-13,-92.131274,34.7519365,AR,wornock need preacher that abort need least walker honest redeem though jesu christ perfect,0.7906,positive,positive
1301,2022-11-13,-118.48042,34.022688,CA,that just mean littl peopl like biden polici they like polici just littl wors pretti impress actual manag behind popular polici like abort,0.9042,positive,positive
1302,2022-11-13,-97.754724,30.3233455,TX,medic procedur abort state right question more than human right more than question slaveri,0.0,neutral,neutral
1303,2022-11-13,-105.5508905,38.997936,CO,lost legit becaus scotu abort rule dumb ass,-0.8442,negative,negative
1304,2022-11-13,-78.947448,43.0104705,NY,,0.0,neutral,neutral
1305,2022-11-13,-82.985772,39.9946835,OH,stunt mayb wrong there simpli moral comparison with some democrat want abort till birth there gray area here migrant be flown island temporarili kill month babi same,-0.8176,negative,negative
1306,2022-11-13,-86.8762135,30.4243925,FL,listen other side think have figur democrat aren just abort economi gun that other crap matter just keep pretend that guy have that perfect alreadi,-0.1531,negative,negative
1307,2022-11-13,-117.104989,32.810012,CA,also odd someon close need these servic abort easi choic comfort procedur undergo later term veri much want pregnanc that devast parent look forward start famili,0.128,positive,positive
1308,2022-11-13,-76.6914025,39.240504,MD,help women obtain necessari abort care donat mission nation abort feder unit repres serv support abort provid deliv patient center evid base care,0.8957,positive,positive
1309,2022-11-13,-74.9487695,39.8425825,NJ,issu that campaign turn american against them crimin abort gut social secur medicar these thing campaign want lose elect,-0.34,negative,negative
1310,2022-11-13,-117.104989,32.810012,CA,abort just about bodili autonomi women also econom issu women marri women split their ballot just thi reason,0.0,neutral,neutral
1311,2022-11-13,-77.604684,41.1179365,PA,exactli remov energ democrat vote also suppress vote they think they need vote base abort,0.0,neutral,neutral
1312,2022-11-13,-97.863458,29.9892425,TX,american believ abort should legal most case support same marriag american support someth like daca support path citizenship,0.8987,positive,positive
1313,2022-11-13,-82.985772,39.9946835,OH,republican governor abort law pass includ heartbeat bill ohio cruis victori republican domin here pleas continu with thi narr,0.0,neutral,neutral
1314,2022-11-13,-82.985772,39.9946835,OH,price save babi wave republican have small hous take wasn becaus abort love these peopl still think still understand spike footbal lose instead,0.6908,positive,positive
1315,2022-11-13,-69.075871,44.21329,ME,becaus republican parti right there some compromis both side also abort issu clincher against abort leav door open certain circumst,0.2732,positive,positive
1316,2022-11-13,-117.656773,33.603508,CA,well voter have spoken they just fine with open border soar crime horribl inflat long there unrestrict access abort countri offici lost,-0.4404,negative,negative
1317,2022-11-13,-96.5867495,32.973067,TX,wilma grip what tran women have with abort that connect meaning,0.0,neutral,neutral
1318,2022-11-13,-122.7529205,38.508209,CA,that have problem border show dark propagand late term abort real abort should have time limit most europ week america that just wrong misinform,-0.7003,negative,negative
1319,2022-11-13,-100.0768885,31.1688935,TX,father should abl file charg murder mother abort child also should civil lawsuit mother termin father right parent mother child support then mother should murder charg su prolif abort,-0.8625,negative,negative
1320,2022-11-13,-87.732013,41.8335845,IL,fascist totalitarian state moral ethic tutori state thi fascist regim outlaw contracept abort gender nonconform thi type state offer fellow abov,-0.8834,negative,negative
1321,2022-11-13,-114.03115,46.8791,MT,there attorney want repres here just corrupt texa attorney told pregnant wife water gave cloudi becaus dirti pipe court doc later indict slip abort drug drink,0.0772,positive,positive
1322,2022-11-13,-114.03115,46.8791,MT,there attorney want repres here just corrupt texa attorney told pregnant wife water gave cloudi becaus dirti pipe court doc later indict slip abort drug drink,0.0772,positive,positive
1323,2022-11-13,-82.6694675,40.3651595,OH,from second chapter didach earliest catech church murder child abort kill born infant think clearer then that,-0.886,negative,negative
1324,2022-11-13,-82.6694675,40.3651595,OH,internet meme theologian preciou passag number reffer abort ritual jewish faith pertain futur fertil earli church father silent thi matter christian either,0.4939,positive,positive
1325,2022-11-13,-96.961483,32.863917,TX,seoulgal there noth wrong with need faith hope bibl also summon bear murder children make have abort,-0.4767,negative,negative
1326,2022-11-13,-84.484139,39.23043,OH,also abort bother them much black women disproportion give birth there system racism healthcar system republican want keep that they make money dead babi they talk about that doe,-0.8885,negative,negative
1327,2022-11-13,-80.401725,26.103362,FL,could simpl voter understood that their repres could actual someth tangibl about abort that economi crime woke congression abstract,-0.5423,negative,negative
1328,2022-11-13,-83.713277,42.200913,MI,besid when undocu onli becam citizen piti immigr background becam less import than anti abort view compel switch from,-0.2585,negative,negative
1329,2022-11-13,-100.0768885,31.1688935,TX,vote will end life separ differ uniqu heartbeat human reproduct right abort birth control,0.0,neutral,neutral
1330,2022-11-13,-78.8954405,35.9909825,NC,ummm want give luca anoth trophi mantl give your best shot,0.6705,positive,positive
1331,2022-11-13,-80.1386455,26.251895,FL,trump abort guy touch,0.0,neutral,neutral
1332,2022-11-13,-77.483288,38.298065,VA,feel remain economi ebb flow nice when make your teeth grind when down presid politician onli much bend needl howev ban restrict abort much more stone,-0.5267,negative,negative
1333,2022-11-13,-80.121529,26.8408065,FL,didn mention abort your open,0.0,neutral,neutral
1334,2022-11-13,-80.134986,26.3739755,FL,prolif becaus prochoic take away voic choic least person involv stand unborn oppos abort becaus abortionismurd lack origin ancient prosper fertil cult sacrif babi their god,-0.0516,negative,negative
1335,2022-11-13,-89.390275,31.3163635,MS,white women abort,0.0,neutral,neutral
1336,2022-11-13,-98.319925,38.498196,KS,republican kansa realli care about tax anymor slogan cheerlead trot rous fan bleacher abort their onli issu just say savekansa,0.802,positive,positive
1337,2022-11-13,-87.732013,41.8335845,IL,folk need thank that abort number instead talk about kick ticket ask biden move asid,0.4215,positive,positive
1338,2022-11-13,-75.3026865,40.0783685,PA,sander campaign most republican will what happen futur whether they will chang person issu abort gay tran,0.0,neutral,neutral
1339,2022-11-13,-87.732013,41.8335845,IL,unemploy high inflat better than high unemploy inflat abort end neutral number inflat accord exit poll polici neutral mark crime dem mop immigr again,-0.0772,negative,negative
